Map,District,index,"(2020, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)","(2020, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)",G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL,R21USSRPER,R21USSDOSS,R21USSRLOE,R21USSDWAR,R21PSCRMCD,R21PSCDBLA,RacialDemographic.TOTAL,RacialDemographic.HISPA,RacialDemographic.WHITE,RacialDemographic.BLACK,RacialDemographic.NATIV,RacialDemographic.ASIAN,RacialDemographic.HAWAI,RacialDemographic.OTHER,"(2016, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)","(2016, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)",area,perimeter
74,6,2064212.9870694927,202747,175763,5365,202735,175770,5374,200585,169748,10017,113808,71008,4050,3735,3087,2686,116774,23638,9185,7690,7713,3317,1977,1122,3184,1247,1355,1122,975,1050,199982,161498,15433,197480,163399,13166,178302,162224,176725,163791,179888,157718,772492.2615248853,87688.90859323512,412703.148700474,216473.64362504502,1617.7683351977594,15612.777815039315,380.7840022769131,32878.8555505388,123549.71972067298,175463.49266419563,0.3315471023014889,5.284827156144045
74,7,1231688.530676334,174760,174826,4983,174756,174916,4985,174537,168440,9155,94276,64420,4144,3494,2477,2845,107221,25032,10766,10415,6633,3253,2815,1252,2923,1239,1189,1041,915,963,173418,159608,14075,172128,161115,11868,154871,159862,153374,161292,156823,154870,775089.6650450408,123815.8297986098,377449.8036779469,185534.5609331828,1357.5471456768264,53696.50541155082,272.23790081221483,28008.796429222082,122045.86081537508,147520.149351299,0.31613354184878645,5.520942798597473
74,8,2249004.118992443,182907,142298,4203,182952,142315,4203,180486,137555,7402,90678,68936,4375,3504,7130,3792,90555,20035,8358,6700,5438,2781,1393,1126,2272,999,1435,1142,811,933,179101,129576,11069,176331,130193,9489,163273,129967,162960,130287,163735,125775,759117.5157245605,66050.09811426364,422987.23703387403,219348.11261815557,1676.5091693219197,15938.360092423394,1139.9985230321697,28880.816725105564,109881.87831866181,151514.7291338547,1.9513428620690048,12.707307670984402
74,9,2327133.516934076,54885,276066,3500,54997,276369,3516,55200,268586,7408,30243,18286,1350,1525,997,888,197704,32544,9487,11097,11174,5018,2643,1370,1451,1054,999,972,1759,722,55318,260259,12029,54222,262077,9201,48802,261316,47328,262973,49908,257305,764811.7731171835,60427.273759167285,153998.45168682956,504578.7895039237,1410.6070000275258,17272.93279700891,257.952737715673,22744.72574809603,229476.05715436063,43686.787218413934,0.22996002368420468,6.230393371324539
74,10,1640691.3869283965,167775,206157,5385,167845,205691,5411,175146,193030,8608,97555,60623,3533,3722,2149,2663,128438,25179,16120,8356,6207,3465,2272,1578,3221,1441,1558,1137,1033,1152,175768,178223,15614,174082,179951,13545,163178,183967,159952,187033,167410,175562,771041.5469505396,110186.43696529618,373041.12304301624,99798.19635846124,1096.8395394719605,152440.5039491633,274.76049172295035,29212.635196345444,138955.49304552985,146014.11600217473,0.08050332366335826,3.469577144453081
74,11,2135195.577931043,302767,86420,5358,302827,86415,5355,300077,80657,10382,124103,160669,4695,3923,3032,3052,53027,10804,7829,3080,2300,1724,1089,777,3473,1072,1249,876,741,901,296256,73274,14947,293551,74195,13828,272840,76448,271102,78065,273662,71922,772870.5659007621,94886.37391683958,595134.4853224918,30097.335980407002,1646.1078738866981,19346.796178895893,272.70114015892017,28712.28185665987,53822.82766836849,239403.99594706332,1.07954306922397,10.404226894906806
74,12,2331534.340710964,174997,150591,3480,175041,150603,3482,173808,144673,6808,89720,70027,3447,2597,2689,2656,95730,20624,6086,6204,6546,2412,1912,6446,1745,752,1152,940,592,760,170975,139506,9235,168971,139847,7667,154601,137296,154137,137914,154807,133183,759039.9445925053,37094.46634202098,382984.72993388295,299366.00350645714,1476.529291146684,10424.62783361927,587.2870826951334,24633.04623751113,124552.04933113024,147807.13026887015,2.7330896649561707,15.224463400177488
74,13,2099405.7350431243,147158,235423,5872,147058,234996,5889,154706,221872,9185,90013,52323,2412,2948,1841,1626,158203,26386,13996,8306,7981,4131,2184,1631,3292,1463,1544,1079,1173,974,155479,208133,16712,153882,210437,13812,146364,212212,142891,215566,149652,204702,754282.9183926937,98096.65104582826,360492.5485670338,210894.11021161397,1139.1870346276912,45200.54784553518,268.96301829446907,31346.8465273667,175668.03782431086,133031.98720310515,0.0840475002617491,3.7711518970618583
74,14,1503802.9031903113,59352,276499,3975,59234,276157,3968,61369,268411,7293,32616,20594,1760,1840,963,1327,197021,30908,12327,10641,8788,4385,2571,1580,2209,1341,1205,1029,1006,808,61723,256892,13378,61008,258109,10395,55260,260629,53417,262456,57132,254729,756100.2779893115,123110.27562792695,216162.71170472403,316279.24708278367,1241.4046128961866,67666.5220052714,262.45638333261627,26620.269143659516,222447.19065820155,50758.88425724087,0.058648178306383705,2.0359204844857186
75,1,1339886.59592183,215989,141570,5358,215998,141611,5359,215644,134868,9848,101416,97909,4453,3992,2684,2986,82429,21048,11028,8206,5047,2930,1841,1122,3261,1247,1280,1092,918,1008,214282,125522,15027,212682,127009,13175,193228,127184,191365,128924,195501,121919,755141.2508954462,143182.42536664745,403401.64964617847,108200.84020255512,1212.65478873893,67831.3629491671,274.4192013020215,27053.016126534425,90081.78396321837,178620.8400957928,0.21550779676571608,5.081427773449621
75,2,2058425.0881043146,247222,173243,6907,247118,172688,6921,250656,162052,11310,138844,93303,4290,4435,3073,2841,111038,20722,13373,5967,4754,3095,1817,1433,4457,1652,1748,1252,1125,1173,249612,148722,18959,247080,150735,16725,231586,154232,228504,157214,234499,146828,778571.428392625,82700.4202752547,520507.29526040994,79083.83602974273,1360.881197118058,54197.1162693979,268.30738363282967,34798.412337915426,113895.89355074981,213211.09088236222,0.30572302125985085,7.165521354005967
75,3,2446505.9156005504,106873,257495,5424,106828,257121,5418,115207,243383,8667,67049,38116,1786,2381,1429,1219,176150,27217,14313,9051,8811,4435,2251,1694,2979,1576,1442,1041,1259,884,116949,228674,16088,115674,230931,12964,109338,232208,105827,235682,112431,224828,774618.0288437926,97977.0231445066,340091.75375979126,253675.03556654492,1236.0845012854563,44489.674110340755,297.53916402499317,30865.944916979548,197809.73025683913,94246.65494579356,0.06039678452873559,2.6608010605119334
75,4,1352988.843632668,136447,191967,4589,136424,191723,4610,140350,182261,8113,76162,48794,3390,3321,1806,2584,115841,26061,14289,9971,6934,3551,2389,1411,2740,1306,1404,1122,944,1067,139908,170406,14264,138673,171865,12025,128369,173623,125973,175873,131554,166948,778823.3824084676,183508.8448029003,284545.76293721393,136081.73809316187,1124.500213646224,141675.99766676483,331.0882850813476,26544.75882004775,134522.06957500865,118544.4712755537,0.07588907452299114,2.929486195267862
75,5,2315718.0680854586,255180,75125,4160,254978,75042,4163,250111,71917,8734,131255,95946,6258,4884,4710,4249,40821,11502,8069,3374,3003,1818,1256,934,2819,1049,1337,1087,692,1442,246683,65781,11592,242636,67014,10724,220531,66439,219973,66964,219931,63552,759252.5902476192,95352.67081839844,572476.2178864479,51211.8207236185,1666.3371011112497,7544.697417067938,261.17994648573637,28330.57085706657,53758.27206090194,205018.3525083116,1.1316485624760395,7.664924366378353
75,6,1500316.9082664219,83380,292904,4262,83343,292770,4257,85107,284349,7925,48039,28231,2125,1964,1238,1381,209994,32923,12195,11474,9623,4549,2692,1547,2257,1306,1197,993,1005,808,85537,272868,13965,84552,274283,10860,77150,276545,75283,278418,79067,270451,765733.2869775327,65903.24558243525,250864.34890056262,370931.996863049,1307.2335602520482,42352.74260091506,300.44058430328516,29017.449099945472,229576.12631735808,75364.35919184331,0.10782037664221891,3.7667547721422894
75,7,1429573.135282233,65296,286571,3338,65467,286961,3377,63570,280841,7339,33908,22386,1649,1712,1075,1032,203474,37410,8894,12046,12011,5250,2970,1450,1317,820,951,969,2047,774,63150,274847,11287,61917,276332,8659,55461,273548,54620,274501,56555,270041,775730.3763502961,71674.72826045149,111886.36355397498,538023.5930337271,1366.2021775510798,24892.33311580339,292.2055027874303,22637.29128653519,233030.07295542496,59051.48553344486,0.1434281957338276,4.526005940000993
75,8,2403441.027289002,185319,142257,4435,185396,142231,4436,182843,137125,7901,89028,71528,5213,3949,6684,4135,87341,20993,8960,6990,5814,3002,1446,1194,2565,1063,1526,1204,885,1028,181365,129480,11781,178657,130173,10136,164695,129304,164476,129515,165297,125291,755138.5196013139,59129.36358898657,433014.7574925931,209629.66842582048,1786.0088518375771,16496.942293453376,1181.342224675592,30606.939817449515,109077.6389125977,151971.8884315721,2.018663032831008,10.703755198870612
75,9,1905406.9881923038,203710,143862,3855,203851,143946,3856,203228,137393,7287,107044,81621,3714,2963,2574,2528,97219,18282,7152,5602,5216,2368,1756,1319,2196,822,1131,978,704,726,200906,130522,11157,198685,131452,9170,182345,130785,181368,131801,183302,126104,757457.7603368306,45798.56386437111,420182.0293971705,242698.8767969872,1554.2268123663573,15211.761479647836,852.8344645912367,27961.874085123483,114238.52456246484,173108.72969859903,1.614484354950736,12.906971862534132
75,10,2142514.527356248,161107,200694,4479,161205,200825,4493,158990,194982,8827,89392,56826,3226,2977,2482,2186,139173,25450,8471,8419,8828,3755,2128,1108,2385,1031,1175,1022,989,942,158470,187716,13488,156352,189472,11174,140735,188438,139423,189772,142145,184310,752336.1712546987,75283.88913363616,327982.8548932032,303121.8458449819,1554.30699096144,10422.509161852748,344.44471642242,29099.389390885313,152337.76724256924,139524.30320554838,0.40455377007893656,5.854926249300348
75,11,2806505.658713055,186584,126522,2634,186573,126519,2639,185747,120725,5417,89401,78436,4419,2913,4378,2845,69998,23050,7384,7465,6118,2745,1889,1443,1425,693,1198,1096,527,960,183674,115302,7389,179675,116534,6331,164661,113863,164558,114092,164598,110521,765944.6976850075,55026.79328564947,390293.5411100455,288531.6656740137,1560.4713185028086,7538.8748103237795,279.23923136481596,20696.438099942407,109201.0,164228.0,3.5307313979475063,11.582124764747553
75,12,2002424.0529008987,248397,115712,4741,248398,115721,4742,246834,110139,8855,106322,126246,4090,3230,2791,2930,74252,15174,7362,4665,3881,1928,2022,882,2884,1052,1153,832,750,819,243800,103595,12883,241958,104135,11507,221694,104910,220457,106107,222759,100568,770829.3299475709,61184.261284560096,548405.2195251785,112062.84738368944,1598.6757535374322,15571.010249678462,261.96448866903387,28237.904175133113,86806.71376179374,199466.21453463228,1.4335929227132616,10.364827117405392
75,13,2252746.357359256,187116,145987,4092,187103,145971,4094,186697,139641,7151,98643,72982,3684,3019,3132,2806,85806,20563,7100,6246,6442,2586,1810,9296,2122,882,1296,1019,698,851,184732,133040,10415,182777,133438,8814,167785,131823,167365,132302,168550,127273,754303.9321368868,45470.67424830576,400376.8724181532,261159.85974264066,1625.656472231987,14186.70221425025,818.9843384906627,27845.160860746935,115918.3610874023,160142.1115684279,2.328899563037006,17.122676253597906
75,14,1761281.8332957602,179217,180598,3864,179172,180504,3864,177633,174843,7665,96711,68130,3295,2595,2293,2454,123499,23723,7431,7291,7924,2933,2420,1500,2024,794,1116,933,775,811,176113,168850,10716,173930,169596,8932,157401,167021,156649,167948,158500,162328,768027.2449219121,41264.09634389657,358127.3332190767,323705.3756194673,1421.7602608593522,13268.275661336591,337.01046816859485,26437.850125694855,137709.04575367123,156605.49812811826,1.4226971030745716,12.68603835887436
76,1,2731864.4441060396,195711,121224,2643,195701,121230,2648,194421,115589,5568,93173,82081,4685,3027,4940,3068,66234,22319,7197,7358,5936,2671,1804,1380,1448,713,1254,1111,525,941,192142,110299,7473,187878,111521,6452,172337,108799,172242,109041,172096,105600,777087.5621879714,55554.11788008946,413565.2948062671,276268.4970313049,1621.6465622510923,6886.661199271696,270.3274840961526,20900.203263188654,103849.0,171030.0,3.740307035530978,15.778289547385398
76,2,2112636.582510674,164730,211494,5165,164796,211535,5185,163389,204587,9793,93530,56215,3367,3444,2567,2125,144774,26944,9846,8714,8931,3942,2183,1306,2915,1217,1336,1139,1117,1021,162873,196100,15336,161011,197950,12771,145336,196883,143659,198577,147096,192114,758797.4018497785,82820.13896479736,334600.627534745,288515.85889443156,1462.2742771461378,15331.104510828252,369.65240884483995,30749.889621385068,156547.5925590351,145384.11539287816,0.19167143307328058,5.474723252778117
76,3,2191094.2122319816,241459,110586,4776,241463,110595,4778,240517,104659,8677,97004,130774,3846,3051,2555,2645,69585,14828,7330,4317,3630,1859,1971,992,2857,1040,1065,806,705,784,237682,98049,12735,236099,98651,11340,216309,99386,215053,100589,217619,94896,760823.9673357139,87576.24341089922,529561.054972979,96383.56897996092,1565.1470479354155,15502.790291171876,271.84395746535773,26824.559258846115,82577.68981708356,191795.25734989892,1.4399516337778755,11.531543780328253
76,4,2404183.4103655918,187101,144351,4435,187179,144328,4436,184813,139048,7862,89749,72796,5130,3953,6679,4088,88582,21342,9032,7065,5938,3014,1455,1199,2530,1061,1546,1218,886,1024,183093,131368,11815,180530,132002,10126,166488,131080,166256,131327,167057,126993,764210.3277379997,62335.49568428528,433303.12744241813,215641.42374289545,1748.9107193847306,16494.061559077105,1177.4958699813587,30217.362873373982,110954.92166634362,154838.7677566699,1.9071605423240032,10.531376957398702
76,5,1465816.5582012262,54538,278720,3796,54522,278713,3800,55164,271557,7296,28640,18602,1772,1789,902,1267,199375,32408,10989,11236,9395,4384,2785,1507,1996,1292,1164,1060,1031,810,55078,261398,13129,54258,262698,10033,48874,265017,47361,266590,50433,259689,758938.1788559,133136.26391409605,172948.0805634202,357727.37905057706,1245.7054670179741,63927.93735752783,263.8318543734488,24977.993719596045,226781.5134954291,45662.898230254614,0.06531164625604023,2.8476179083382815
76,6,2292714.071224058,262875,84334,4162,262688,84103,4160,259024,79715,8827,125071,112231,5951,4783,4311,4065,46701,12130,8867,3438,2942,1919,1323,1055,2778,1089,1364,1096,745,1404,255253,72714,11990,251153,73794,11103,231488,74618,230605,75430,231335,70898,758336.0368715134,88960.7651676933,580791.4800987212,40378.73858418116,1650.9314988605888,16386.505905908416,247.70656399763337,27575.752106892534,60030.5047956403,213083.8514311394,1.3064922371140166,10.823589504797436
76,7,914510.2364534527,158947,198782,4399,158941,198799,4399,157089,193517,8860,88107,54379,3905,3173,2343,2639,126430,28889,10214,11674,8269,3810,2406,1289,2486,1057,1182,1028,960,914,156186,185760,13266,154820,187067,11011,138617,185545,137368,186773,140073,181344,757255.2202382475,95206.44785341539,299789.57279605174,287683.87380893884,1265.3003395777637,39310.64679552615,365.4728560725284,28484.395201599033,138864.43205824867,141984.09680998776,0.24366727219900403,4.937532698482464
76,8,1736213.8775220048,119220,216674,3667,119274,216970,3679,117469,211510,7467,64217,43018,2386,2246,1701,1767,150664,28434,8009,9346,9260,4226,2314,1137,1704,886,1000,948,1746,773,116813,204782,11468,114882,206634,9198,104947,205142,103900,206241,105899,201616,754828.503837301,70803.86168642751,229848.91764748155,402701.8907056378,1456.6943223267936,21435.506131627328,257.2170182261637,24006.754319309384,173102.0636996655,100279.93334532183,0.41749201914279294,6.197121531026857
76,9,1670564.0628092126,181050,189831,3977,181228,189973,3993,179929,183589,7769,95980,70474,3453,2845,2367,2277,130822,24785,8134,7731,7355,3308,2146,1399,2173,862,1142,958,1040,778,178344,176870,11877,176256,177801,9700,159859,175869,158892,176887,161119,171320,777742.9620509382,49143.859773572374,359135.64436243515,316180.86448651226,1599.3154777845848,18326.30976433906,565.7298219257825,28809.222034579925,146155.60742501167,157630.90347688767,0.8072735434479772,8.417789022231478
76,10,2170635.6936728596,223450,177671,6355,223498,177210,6382,229730,164839,10004,132858,79076,3882,3940,2941,2569,116257,18893,13830,5827,4782,2974,1716,1315,3947,1422,1623,1035,988,1082,229162,151139,17441,226974,153134,15183,213776,156855,210344,160151,216538,149345,770179.6101900788,94233.68121625627,508661.06638289127,82470.13132143972,1188.6472016886767,45588.42914576149,259.3445289498783,32726.396929670158,121415.12133189308,191149.41274281248,0.2778281970073142,6.972556982960251
76,11,2291485.597863867,183211,155992,4276,183213,155990,4277,182656,149506,7524,98424,69746,3640,3025,2725,2792,93305,21693,7230,6607,6888,2722,1955,9513,2221,926,1302,1019,726,872,180914,142772,10724,178910,143234,9047,163480,141325,163040,141802,164374,136598,767501.1162794738,41532.01029001431,397506.69660868804,278701.63096138794,1691.483443525742,14851.087347992916,869.7645156795202,29429.112117768935,124674.1409316059,156109.77207317197,2.17552449978402,13.319970403534992
76,12,2304594.930097204,99019,250881,5327,98904,250483,5319,105870,238225,8655,61453,34911,1821,2257,1439,1206,171704,26803,14022,8926,8610,4405,2220,1677,3028,1630,1424,1060,1191,856,107579,224061,15872,106414,226095,12905,99350,226873,96166,230025,102451,219747,753614.8791542802,98223.20821770532,331650.85576529347,239115.576393922,1251.0005676094368,45969.53849591765,283.04916538854906,30772.286596230635,194519.28214029258,87750.04070779249,0.055560141452220164,2.9030355274511
